date,temp_max,temp_min,temp_max_time,temp_min_time,temp_mean,rh_mean,wind_max_kmh,wind_mean_kmh,wind_dir_deg,wind_run_km,rain_mm,et_mm,rain_rate_max_mmhr,pressure_mean_hpa,solar_rad_avg,solar_rad_hi,solar_energy_ly,dew_point_c,wet_bulb_c,heat_index_c,wind_chill_c,thsw_index_c,delta_t_mean,uv_max,uv_index_avg,uv_dose,emc,air_density_kgm3,night_cloud_cover,iss_reception,gdd_bent,gdd_kik,gdd_bent_7d,gdd_kik_7d,leaf_wet_hours,dollar_spot_pct,dollar_spot_risk,fusarium_score,fusarium_risk,brown_patch_risk,pythium_risk,soil_balance_7d,soil_zone,spray_go_hours,spray_caution_hours,spray_nogo_hours,rain_day,frost_flag,disease_alert,fog_forecast,lightning_forecast,tank_pct,tank_volume_l,tank_used_l,tank_refill
2023-09-05,16.8,2.4,1:15 PM,11:45 PM,10.9,74.9,24.1,4.4,95,43.5,0.0,2.61,,1014.4,183.4,1032.0,378.7,6.3,8.5,10.6,2.4,23.1,2.4,,,,,1.2441,,,0.0,0.0,7.1,0.0,10,7.8,LOW,4,MODERATE,LOW,LOW,-14.3,Waterlogged,13,0,11,0,0,True,,,,,,
2023-09-06,18.9,-0.3,3:50 PM,6:15 AM,9.0,75.6,16.1,2.0,236,22.3,0.0,2.86,,1020.6,215.5,768.0,445.05,4.4,6.6,8.6,-0.3,24.5,2.4,,,,,1.2601,,,0.0,0.0,5.9,0.0,12,6.8,LOW,5,MODERATE,LOW,LOW,-18.5,Waterlogged,10,0,14,0,1,True,,,,,,
2023-09-07,24.3,2.8,2:00 PM,5:05 AM,13.9,69.2,29.0,5.7,212,68.1,2.4,3.04,12.8,1012.9,178.6,765.0,368.95,7.4,10.2,13.5,2.8,30.6,3.7,,,,,1.2292,,,3.6,0.0,9.5,0.0,12,7.1,LOW,4,MODERATE,LOW,LOW,-16.9,Waterlogged,12,1,11,1,0,True,,,,,,
2023-09-08,13.9,7.3,2:10 PM,6:55 AM,10.3,74.9,33.8,8.6,138,94.3,0.2,1.84,,1017.6,118.4,976.0,244.4,5.9,8.1,10.1,5.9,20.2,2.2,,,,,1.2506,,,0.6,0.0,7.9,0.0,9,6.9,LOW,4,MODERATE,LOW,LOW,-16.1,Waterlogged,11,0,13,1,0,True,,,,,,
2023-09-09,14.4,1.2,4:20 PM,11:55 PM,7.2,76.8,19.3,3.6,82,32.9,0.0,2.24,,1028.3,196.5,1088.0,405.84,3.1,5.2,6.9,1.2,20.5,2.0,,,,,1.2778,,,0.0,0.0,7.9,0.0,14,5.8,LOW,6,MODERATE,LOW,LOW,-15.8,Waterlogged,9,0,15,0,1,True,,,,,,
2023-09-10,15.2,0.7,4:45 PM,2:00 AM,7.2,83.3,14.5,1.3,85,10.4,0.0,1.47,,1031.1,118.5,884.0,244.74,4.4,5.8,7.0,0.7,21.5,1.4,,,,,1.2812,,,0.0,0.0,7.9,0.0,15,0.0,LOW,7,MODERATE,LOW,LOW,-14.4,Waterlogged,7,0,17,0,1,True,,,,,,
2023-09-11,19.8,0.3,2:35 PM,6:35 AM,9.3,76.2,14.5,1.2,203,11.0,0.0,2.85,,1031.3,220.4,782.0,455.24,4.7,6.9,9.0,0.3,25.5,2.4,,,,,1.272,,,0.1,0.0,4.3,0.0,13,0.0,LOW,5,MODERATE,LOW,LOW,-14.3,Waterlogged,10,0,14,0,1,True,,,,,,
2023-09-12,20.8,2.3,2:20 PM,6:15 AM,10.6,79.1,16.1,1.4,54,13.0,0.2,2.75,,1029.8,208.7,947.0,431.01,6.7,8.5,10.4,2.3,27.4,2.1,,,,,1.2643,,,1.6,0.0,5.9,0.0,15,0.0,LOW,6,MODERATE,LOW,LOW,-14.2,Waterlogged,10,0,14,1,0,True,,,,,,
2023-09-13,22.8,2.7,3:15 PM,6:20 AM,11.8,75.8,16.1,1.4,119,13.3,0.0,3.1,,1028.1,223.8,784.0,462.21,7.0,9.1,11.5,2.7,28.4,2.7,,,,,1.2569,,,2.8,0.0,8.7,0.0,14,0.0,LOW,5,MODERATE,LOW,LOW,-14.5,Waterlogged,11,0,13,0,0,True,,,,,,
2023-09-14,24.7,3.6,3:00 PM,5:50 AM,13.6,76.8,12.9,1.3,225,12.8,0.0,3.14,,1026.4,219.3,791.0,452.94,9.0,10.9,13.5,3.6,31.0,2.7,,,,,1.2469,,,4.2,0.0,9.3,0.0,13,8.5,LOW,4,MODERATE,LOW,LOW,-17.0,Waterlogged,11,0,13,0,0,True,,,,,,
2023-09-15,28.9,7.2,3:40 PM,5:30 AM,16.5,65.9,17.7,2.3,187,24.1,0.0,3.57,,1022.4,217.6,879.0,449.23,8.3,11.8,16.1,7.2,34.0,4.7,,,,,1.2296,,,8.1,3.1,16.8,3.1,11,8.8,MODERATE,4,MODERATE,LOW,LOW,-18.9,Waterlogged,6,3,15,0,0,True,,,,,,
2023-09-16,27.5,5.0,3:30 PM,6:25 AM,15.4,68.3,16.1,1.3,191,9.7,0.0,3.53,,1020.8,231.8,800.0,478.77,8.3,11.3,15.0,5.0,32.8,4.1,,,,,1.2324,,,6.2,1.2,23.0,4.3,11,9.6,MODERATE,4,MODERATE,LOW,LOW,-20.2,Waterlogged,8,2,14,0,0,True,,,,,,
2023-09-17,28.6,4.9,4:10 PM,5:30 AM,15.3,69.2,11.3,1.0,215,5.7,0.0,3.59,,1021.1,237.3,814.0,489.98,8.4,11.3,15.0,4.9,33.2,4.0,,,,,1.2332,,,6.8,1.8,29.8,6.1,12,9.7,HIGH,4,MODERATE,LOW,LOW,-22.3,Waterlogged,7,2,15,0,0,True,,,,,,
2023-09-18,33.4,8.4,2:50 PM,3:15 AM,19.1,62.0,20.9,1.9,211,16.9,0.0,3.39,,1016.7,192.6,951.0,397.76,9.6,13.5,18.6,8.4,38.4,5.6,,,,,1.2119,,,10.9,5.9,40.6,12.0,9,10.0,MODERATE,2,LOW-MOD,LOW,LOW,-22.9,Waterlogged,6,3,15,0,0,True,,,,,,
2023-09-19,32.8,10.2,2:10 PM,5:15 AM,22.1,44.6,37.0,5.0,175,58.9,0.0,4.94,,1010.7,227.8,800.0,470.34,6.9,13.6,21.1,10.2,36.8,8.5,,,,,1.1925,,,11.5,6.5,50.5,18.5,1,8.0,LOW,0,LOW,LOW,LOW,-25.3,Waterlogged,7,3,14,0,0,False,,,,,,
2023-09-20,23.3,9.8,3:55 PM,6:25 AM,17.6,59.1,25.7,4.3,122,39.8,0.0,3.92,,1009.9,234.2,1039.0,483.63,9.1,12.8,17.0,9.8,28.9,4.8,,,,,1.21,,,6.6,1.6,54.3,20.1,2,7.4,LOW,0,LOW,LOW,LOW,-26.1,Waterlogged,20,2,2,0,0,False,,,,,,
2023-09-21,18.8,6.3,2:55 PM,5:55 AM,12.5,67.6,19.3,2.4,77,16.4,0.0,3.18,,1019.6,222.3,1148.0,459.11,6.3,9.3,12.0,6.3,24.8,3.2,,,,,1.2434,,,2.6,0.0,52.7,20.1,6,6.6,LOW,2,LOW-MOD,LOW,LOW,-26.1,Waterlogged,16,0,8,0,0,False,,,,,,
2023-09-22,20.2,1.8,3:35 PM,6:10 AM,10.8,68.5,16.1,2.0,256,18.9,0.0,3.49,,1027.4,249.3,847.0,514.77,4.4,7.5,10.3,1.8,24.9,3.3,,,,,1.2605,,,1.0,0.0,45.6,17.0,11,5.5,LOW,3,LOW-MOD,LOW,LOW,-26.0,Waterlogged,12,0,12,0,1,False,,,,,,
2023-09-23,21.2,3.7,3:55 PM,5:10 AM,12.0,70.7,16.1,2.1,274,18.5,0.0,3.38,,1027.0,240.1,1053.0,495.74,6.1,8.8,11.5,3.7,26.3,3.2,,,,,1.2547,,,2.4,0.0,41.8,15.8,11,5.0,LOW,4,MODERATE,LOW,LOW,-25.9,Waterlogged,12,0,12,0,0,True,,,,,,
2023-09-24,23.4,4.4,3:25 PM,3:00 AM,13.7,68.1,17.7,2.8,219,30.9,0.0,3.9,,1024.1,251.8,849.0,519.86,6.9,9.9,13.3,4.4,29.0,3.8,,,,,1.2437,,,3.9,0.0,38.9,14.0,10,5.4,LOW,3,LOW-MOD,LOW,LOW,-26.2,Waterlogged,8,5,11,0,0,False,,,,,,
2023-09-25,27.2,4.5,2:15 PM,5:25 AM,16.4,62.9,12.9,1.5,238,12.2,0.0,3.51,,1020.5,220.1,831.0,454.51,8.2,11.7,16.0,4.5,33.2,4.7,,,,,1.2278,,,5.8,0.8,33.8,8.9,8,5.5,MODERATE,2,LOW-MOD,LOW,LOW,-26.3,Waterlogged,11,3,10,0,0,True,,,,,,
2023-09-26,27.8,8.9,3:05 PM,5:45 AM,17.9,65.3,16.1,1.4,256,10.5,0.0,3.68,,1017.2,230.9,1065.0,476.89,10.3,13.4,17.6,8.9,33.8,4.5,,,,,1.2175,,,8.4,3.4,30.7,5.8,8,6.5,MODERATE,1,LOW-MOD,LOW,LOW,-25.1,Waterlogged,9,5,10,0,0,True,,,,,,
2023-09-27,24.7,7.8,2:45 PM,5:55 AM,15.5,71.3,19.3,1.7,133,14.1,0.0,3.14,,1019.3,209.6,1063.0,432.79,9.7,12.1,15.3,7.8,31.4,3.4,,,,,1.2302,,,6.2,1.2,30.3,5.4,9,8.0,MODERATE,2,LOW-MOD,LOW,LOW,-24.3,Waterlogged,13,1,10,0,0,True,,,,,,
2023-09-28,26.9,5.8,3:10 PM,6:10 AM,15.5,69.5,16.1,1.3,161,9.3,0.0,3.85,,1025.8,251.3,851.0,518.85,9.2,11.8,15.2,5.8,32.4,3.7,,,,,1.238,,,6.3,1.3,34.0,6.7,9,8.9,MODERATE,2,LOW-MOD,LOW,LOW,-24.9,Waterlogged,11,3,10,0,0,True,,,,,,
2023-09-29,27.6,3.2,2:55 PM,6:05 AM,14.5,62.6,16.1,1.3,249,9.0,0.0,4.11,,1024.4,264.2,881.0,545.5,5.6,9.7,14.0,3.2,32.5,4.8,,,,,1.2406,,,5.4,0.4,38.4,7.1,9,8.4,LOW,1,LOW-MOD,LOW,LOW,-25.6,Waterlogged,7,2,15,0,0,False,,,,,,
2023-09-30,29.1,2.7,3:40 PM,5:35 AM,15.7,58.3,12.9,1.5,220,13.0,0.0,4.31,,1018.4,266.1,893.0,549.46,5.4,10.1,15.1,2.7,33.4,5.6,,,,,1.2282,,,5.9,0.9,41.9,8.0,8,7.6,MODERATE,1,LOW-MOD,LOW,LOW,-26.5,Waterlogged,8,2,14,0,0,True,,,,,,
2023-10-01,30.8,7.1,11:40 AM,6:05 AM,19.3,49.5,35.4,3.6,115,33.7,0.0,4.2,,1011.2,220.7,1271.0,436.71,6.3,12.1,18.4,7.1,36.0,7.2,,,,,1.2045,,,8.9,3.9,46.9,11.9,4,6.1,LOW-MOD,1,LOW-MOD,LOW,LOW,-26.8,Waterlogged,8,1,14,0,0,False,,,,,,
2023-10-02,30.6,4.3,4:00 PM,5:55 AM,19.0,59.0,19.3,3.2,270,29.9,0.0,3.54,,1014.8,198.4,1104.0,409.78,9.9,13.5,18.7,4.3,35.8,5.5,,,,,1.2101,,,7.4,2.4,48.5,13.5,6,5.7,LOW-MOD,1,LOW-MOD,LOW,LOW,-26.8,Waterlogged,10,7,7,0,0,False,,,,,,
2023-10-03,27.3,17.7,2:35 PM,11:50 PM,22.8,53.6,29.0,3.4,35,25.3,0.0,1.64,,1011.0,57.7,334.0,119.06,12.5,16.5,22.6,17.7,28.0,6.3,,,,,1.19,,,12.5,7.5,52.6,17.6,1,5.6,LOW,0,LOW,LOW,LOW,-24.8,Waterlogged,19,4,1,0,0,False,,,,,,
2023-10-04,17.8,8.7,10:30 AM,11:55 PM,14.4,92.0,33.8,4.5,112,36.1,16.8,0.46,16.8,1005.3,31.1,192.0,64.31,13.1,13.7,14.7,7.6,19.6,0.7,,,,,1.2179,,,3.2,0.0,49.6,16.4,24,9.2,LOW,9,HIGH,LOW,LOW,-5.3,Wet,0,0,24,1,0,True,,,,,,
2023-10-05,16.6,6.5,2:55 PM,5:30 AM,11.3,72.9,29.0,7.1,52,65.7,0.0,2.95,,1018.3,223.3,1185.0,461.18,6.2,8.7,11.0,6.5,22.2,2.6,,,,,1.2471,,,1.6,0.0,44.9,15.1,11,9.9,LOW,4,MODERATE,LOW,LOW,-4.4,Wet,11,0,13,0,0,True,,,,,,
2023-10-06,20.7,9.4,2:20 PM,10:25 PM,14.2,70.9,16.1,1.8,14,10.7,0.6,3.36,1.2,1025.6,236.0,1151.0,487.43,8.5,11.1,13.8,9.4,26.0,3.1,,,,,1.2434,,,5.1,0.1,44.6,14.8,9,11.7,LOW,2,LOW-MOD,LOW,LOW,-3.1,Wet,15,0,9,1,0,False,,,,,,
2023-10-07,21.1,5.3,3:35 PM,4:20 AM,12.7,65.8,16.1,2.5,296,23.9,0.0,3.96,,1029.1,276.1,930.0,570.16,5.9,9.1,12.1,5.3,25.4,3.6,,,,,1.2542,,,3.2,0.0,41.9,13.9,7,10.5,LOW,3,LOW-MOD,LOW,LOW,-2.7,Optimal,16,0,8,0,0,False,,,,,,
2023-10-08,22.9,5.2,2:55 PM,5:45 AM,13.4,70.4,16.1,2.3,7,24.5,0.0,3.93,,1028.4,278.0,979.0,573.97,7.4,10.1,13.0,5.2,28.1,3.3,,,,,1.2502,,,4.0,0.0,37.0,10.0,11,10.0,LOW,4,MODERATE,LOW,LOW,-2.4,Optimal,11,2,11,0,0,True,,,,,,
2023-10-09,24.4,3.9,2:50 PM,5:20 AM,14.4,70.3,19.3,1.4,39,12.5,0.0,3.36,,1024.2,230.7,1139.0,476.51,8.2,10.9,14.2,3.9,30.6,3.5,,,,,1.2408,,,4.1,0.0,33.7,7.6,11,7.0,LOW,4,MODERATE,LOW,LOW,-2.3,Optimal,11,2,11,0,0,True,,,,,,
2023-10-10,25.5,4.9,3:45 PM,6:00 AM,15.1,63.6,14.5,1.5,162,11.9,0.0,4.32,,1021.7,283.9,933.0,586.2,6.7,10.5,14.6,4.9,29.8,4.6,,,,,1.2348,,,5.2,0.2,26.4,0.3,9,6.9,MODERATE,3,LOW-MOD,LOW,LOW,-4.9,Wet,7,3,14,0,0,True,,,,,,
2023-10-11,27.5,3.8,3:35 PM,5:30 AM,14.9,62.6,12.9,1.5,207,15.4,0.0,4.37,,1021.8,285.8,935.0,590.28,6.0,10.1,14.4,3.8,31.5,4.8,,,,,1.2357,,,5.7,0.7,28.9,1.0,9,6.1,LOW,3,LOW-MOD,LOW,LOW,-25.6,Waterlogged,7,3,14,0,0,False,,,,,,
2023-10-12,27.5,6.2,11:05 AM,3:30 AM,12.9,77.3,30.6,4.2,141,41.7,6.6,2.05,44.4,1015.5,118.6,1086.0,244.88,8.2,10.2,12.7,6.2,33.5,2.7,,,,,1.2367,,,6.9,1.9,34.2,2.9,18,7.5,LOW,5,MODERATE,LOW,LOW,-18.1,Waterlogged,4,2,18,1,0,True,,,,,,
2023-10-13,17.5,5.6,1:30 PM,5:30 AM,12.1,78.0,20.9,2.5,95,14.1,0.4,2.35,,1020.4,180.3,1183.0,372.31,8.1,9.9,11.8,5.6,23.4,2.2,,,,,1.2462,,,1.6,0.0,30.7,2.8,12,8.1,LOW,5,MODERATE,LOW,LOW,-17.3,Waterlogged,11,0,13,1,0,True,,,,,,
2023-10-14,20.0,9.8,2:40 PM,4:45 AM,15.0,73.9,29.0,4.1,96,38.9,0.0,3.45,,1018.8,228.9,1218.0,472.7,10.1,12.2,14.7,9.8,25.6,2.8,,,,,1.2317,,,4.9,0.0,32.4,2.8,8,8.7,MODERATE,3,LOW-MOD,LOW,LOW,-16.8,Waterlogged,15,0,9,0,0,True,,,,,,
2023-10-15,20.2,7.9,2:55 PM,6:00 AM,14.6,72.6,20.9,2.9,113,30.7,0.0,2.75,,1016.5,176.0,1222.0,363.38,9.4,11.6,14.3,7.9,26.3,3.0,,,,,1.2306,,,4.1,0.0,32.5,2.8,11,9.9,LOW,3,LOW-MOD,LOW,LOW,-15.7,Waterlogged,13,0,11,0,0,False,,,,,,
2023-10-16,17.7,7.4,2:10 PM,11:55 PM,12.9,73.7,32.2,5.3,105,42.9,6.8,3.03,73.8,1016.4,215.1,1260.0,444.26,7.8,10.2,12.5,7.4,23.3,2.7,,,,,1.2378,,,2.6,0.0,31.0,2.8,11,11.1,LOW,6,MODERATE,LOW,LOW,-8.5,Wet,12,0,12,1,0,True,,,,,,
2023-10-17,20.9,3.7,3:50 PM,5:35 AM,12.6,64.3,19.3,2.5,313,26.3,0.0,4.31,,1027.3,294.7,969.0,608.53,5.3,8.8,11.9,3.7,24.9,3.8,,,,,1.2524,,,2.3,0.0,28.1,2.6,8,8.9,LOW,4,MODERATE,LOW,LOW,-8.5,Wet,14,0,10,0,0,True,,,,,,
2023-10-18,23.3,5.4,3:30 PM,5:35 AM,14.6,68.1,20.9,3.0,279,33.3,0.0,4.35,,1027.0,291.1,940.0,601.09,8.0,10.9,14.2,5.4,28.2,3.7,,,,,1.2433,,,4.4,0.0,26.8,1.9,10,8.3,LOW,3,LOW-MOD,LOW,LOW,-8.5,Wet,10,3,11,0,0,False,,,,,,
2023-10-19,27.5,8.1,4:55 PM,5:15 AM,17.1,67.5,19.3,2.1,329,22.5,0.0,4.47,,1020.8,290.6,937.0,600.16,10.0,12.9,16.9,8.1,31.7,4.2,,,,,1.2252,,,7.8,2.8,27.7,2.8,9,8.0,MODERATE,3,LOW-MOD,LOW,LOW,-17.5,Waterlogged,8,4,12,0,0,True,,,,,,
2023-10-20,30.8,7.8,4:25 PM,5:25 AM,19.2,61.0,12.9,1.5,228,15.2,0.0,4.66,,1015.6,287.8,969.0,594.3,9.8,13.6,18.8,7.8,34.3,5.6,,,,,1.2102,,,9.3,4.3,35.4,7.1,8,7.8,MODERATE,3,LOW-MOD,LOW,LOW,-20.2,Waterlogged,8,1,15,0,0,True,,,,,,
2023-10-21,33.8,11.4,1:50 PM,2:40 AM,20.9,57.2,29.0,4.8,188,53.5,0.0,4.67,,1010.1,237.6,1120.0,490.51,10.5,14.7,20.3,11.4,37.6,6.2,,,,,1.1967,,,12.6,7.6,43.1,14.7,6,7.9,LOW-MOD,2,LOW-MOD,LOW,LOW,-21.4,Waterlogged,10,1,13,0,0,False,,,,,,
2023-10-22,19.2,7.9,3:10 PM,5:25 AM,14.6,61.1,20.9,5.2,31,50.2,0.0,3.79,,1013.3,241.5,1318.0,498.8,6.9,10.5,13.9,7.9,24.7,4.1,,,,,1.2267,,,3.6,0.0,42.6,14.7,0,8.1,LOW,0,LOW,LOW,LOW,-22.5,Waterlogged,22,0,2,0,0,False,,,,,,
2023-10-23,23.8,7.8,3:10 PM,5:55 AM,15.5,62.2,19.3,2.6,115,22.6,0.0,4.63,,1014.7,300.8,958.0,621.25,7.5,11.1,14.9,7.8,28.9,4.4,,,,,1.2246,,,5.8,0.8,45.8,15.5,3,7.5,LOW,0,LOW,LOW,LOW,-30.9,Waterlogged,14,3,7,0,0,False,,,,,,
2023-10-24,30.1,5.2,3:05 PM,5:20 AM,18.4,52.5,19.3,3.3,160,35.8,0.0,4.73,,1011.6,273.6,1041.0,565.13,5.7,11.5,17.5,5.2,33.7,6.9,,,,,1.2087,,,7.7,2.7,51.2,18.2,8,6.2,MODERATE,1,LOW-MOD,LOW,LOW,-31.3,Waterlogged,6,2,16,0,0,True,,,,,,
2023-10-25,19.2,8.4,2:20 PM,11:55 PM,13.9,48.1,27.4,4.4,23,36.0,0.0,4.51,,1016.4,299.4,1144.0,618.29,2.5,8.4,12.8,8.4,23.1,5.5,,,,,1.2335,,,3.8,0.0,50.6,18.2,0,4.1,LOW,0,LOW,LOW,LOW,-31.5,Waterlogged,20,4,0,0,0,False,,,,,,
2023-10-26,21.3,3.2,4:15 PM,5:35 AM,12.7,52.2,27.4,3.9,11,35.4,0.0,4.62,,1023.7,313.6,991.0,647.55,2.2,7.6,11.7,3.2,24.1,5.1,,,,,1.2476,,,2.2,0.0,45.0,15.4,3,2.8,LOW,1,LOW-MOD,LOW,LOW,-31.6,Waterlogged,15,5,4,0,0,False,,,,,,
2023-10-27,22.1,3.2,4:55 PM,5:30 AM,13.9,53.1,16.1,3.1,265,32.3,0.0,4.68,,1029.0,310.5,983.0,641.14,3.3,8.6,12.8,3.2,25.8,5.3,,,,,1.2488,,,2.7,0.0,38.4,11.1,5,2.3,LOW,1,LOW-MOD,LOW,LOW,-31.6,Waterlogged,12,7,5,0,0,False,,,,,,
2023-10-28,23.0,6.9,3:15 PM,5:35 AM,15.3,55.0,17.7,3.1,217,34.8,0.0,4.4,,1025.0,274.4,1111.0,566.66,5.2,10.0,14.5,6.9,27.2,5.3,,,,,1.2379,,,4.9,0.0,30.7,3.5,2,2.0,LOW,0,LOW,LOW,LOW,-31.4,Waterlogged,14,7,3,0,0,False,,,,,,
2023-10-29,30.6,5.1,3:55 PM,6:05 AM,18.7,46.1,24.1,4.0,176,46.3,0.0,5.5,,1015.7,323.4,1020.0,639.93,3.8,10.8,17.8,5.1,34.3,7.9,,,,,1.2124,,,7.9,2.9,35.0,6.4,6,1.8,LOW-MOD,1,LOW-MOD,LOW,LOW,-33.1,Waterlogged,4,1,18,0,0,False,,,,,,
2023-10-30,23.2,9.3,6:20 PM,11:55 PM,17.9,44.0,19.3,2.2,151,21.2,0.0,2.0,,1008.8,92.4,772.0,190.8,4.8,11.0,16.8,9.3,27.0,6.9,,,,,1.2074,,,6.2,1.2,35.4,6.8,0,2.0,LOW,0,LOW,LOW,LOW,-30.4,Waterlogged,14,8,2,0,0,False,,,,,,
2023-10-31,22.6,8.4,4:10 PM,12:50 AM,15.5,46.9,32.2,4.6,32,31.4,0.0,4.68,,1015.0,317.1,1013.0,643.39,3.1,9.4,14.3,8.4,26.2,6.1,,,,,1.225,,,5.5,0.5,33.2,4.6,0,2.0,LOW,0,LOW,LOW,LOW,-30.4,Waterlogged,14,4,6,0,0,False,,,,,,
2023-11-01,25.8,2.6,4:40 PM,6:25 AM,14.4,54.0,14.5,2.0,192,21.0,0.0,4.85,,1019.1,315.6,984.0,651.72,3.9,8.9,13.6,2.6,29.9,5.5,,,,,1.2346,,,4.2,0.0,33.6,4.6,4,2.1,LOW,1,LOW-MOD,LOW,LOW,-30.7,Waterlogged,10,5,9,0,0,False,,,,,,
2023-11-02,27.3,6.3,5:55 PM,4:50 AM,17.3,56.2,16.1,2.3,212,24.5,0.0,5.05,,1017.8,311.0,969.0,642.32,7.3,11.7,16.7,6.3,31.4,5.6,,,,,1.2207,,,6.8,1.8,38.2,6.4,4,2.3,LOW-MOD,1,LOW-MOD,LOW,LOW,-31.2,Waterlogged,11,3,10,0,0,False,,,,,,
2023-11-03,30.0,10.4,4:25 PM,2:20 AM,19.8,54.2,24.1,2.5,219,24.6,0.0,5.26,,1015.0,315.4,1060.0,651.21,8.8,13.4,19.2,10.4,34.6,6.4,,,,,1.207,,,10.2,5.2,45.7,11.6,3,2.8,LOW,0,LOW,LOW,LOW,-31.7,Waterlogged,9,3,12,0,0,False,,,,,,
2023-11-04,28.9,13.2,4:15 PM,6:20 AM,20.5,58.1,32.2,5.7,24,64.4,0.0,4.71,,1017.0,265.0,1153.0,547.21,11.3,15.0,20.1,13.2,34.4,5.5,,,,,1.2065,,,11.0,6.0,51.8,17.6,0,3.9,LOW,0,LOW,LOW,LOW,-32.0,Waterlogged,15,4,5,0,0,False,,,,,,
2023-11-05,26.8,12.1,4:15 PM,6:20 AM,20.0,54.4,24.1,7.4,340,83.0,0.0,5.38,,1021.6,303.3,1194.0,626.3,10.0,14.1,19.4,12.1,32.0,5.9,,,,,1.214,,,9.4,4.4,53.3,19.1,0,5.2,LOW,0,LOW,LOW,LOW,-31.9,Waterlogged,18,6,0,0,0,False,,,,,,
2023-11-06,29.0,12.9,3:45 PM,6:20 AM,20.2,52.9,22.5,4.7,288,50.3,0.0,5.4,,1020.2,315.6,983.0,651.78,9.5,14.0,19.5,12.9,34.3,6.2,,,,,1.2115,,,10.9,5.9,58.0,23.8,0,6.3,LOW,0,LOW,LOW,LOW,-35.3,Waterlogged,16,2,6,0,0,False,,,,,,
2023-11-07,29.4,12.8,5:00 PM,3:00 AM,20.8,57.5,30.6,2.9,253,31.6,0.0,3.76,,1016.7,212.3,1120.0,438.46,11.5,15.1,20.4,12.8,34.4,5.7,,,,,1.2049,,,11.1,6.1,63.6,29.4,0,7.3,LOW,0,LOW,LOW,LOW,-34.4,Waterlogged,17,4,3,0,0,False,,,,,,
2023-11-08,30.1,15.8,5:20 PM,6:30 AM,23.6,55.1,24.1,5.2,221,62.5,7.2,5.05,80.6,1013.7,263.2,1364.0,543.43,13.3,17.2,23.3,15.8,35.9,6.4,,,,,1.19,,,13.0,8.0,72.4,37.4,2,8.5,LOW,0,LOW,LOW,LOW,-27.4,Waterlogged,12,7,5,1,0,False,,,,,,
2023-11-09,27.6,14.8,6:15 PM,6:25 AM,19.2,76.9,30.6,4.7,263,47.2,33.4,2.48,78.4,1013.1,148.4,1005.0,306.42,14.7,16.3,19.4,14.8,31.6,2.9,,,,,1.2072,,,11.2,6.2,76.8,41.8,11,11.0,MODERATE,4,MODERATE,LOW,LOW,8.6,Optimal,13,0,11,1,0,True,,,,,,
2023-11-10,32.2,13.6,4:15 PM,6:05 AM,22.7,62.8,17.7,2.3,236,22.2,0.0,5.36,,1013.5,321.4,995.0,663.75,13.7,17.1,22.5,13.6,36.6,5.6,,,,,1.1934,,,12.9,7.9,79.5,44.5,8,13.8,MODERATE,0,LOW,LOW,LOW,8.5,Optimal,9,1,14,0,0,True,,,,,,
2023-11-11,38.3,14.4,4:25 PM,3:40 AM,26.2,54.5,29.0,4.4,186,49.8,0.0,5.65,,1012.0,289.0,981.0,596.78,14.5,18.5,26.2,14.4,44.6,7.7,,,,,1.1777,,,16.3,11.3,84.8,49.8,8,17.2,MODERATE,0,LOW,LOW,LOW,7.5,Optimal,4,3,17,0,0,True,,,,,,
2023-11-12,29.4,13.9,3:15 PM,6:10 AM,21.0,48.9,20.9,3.9,116,31.9,0.0,5.0,,1014.6,289.8,1201.0,598.45,8.3,13.9,20.2,13.9,34.1,7.1,,,,,1.2016,,,11.6,6.6,87.0,52.0,0,15.2,LOW,1,LOW-MOD,LOW,LOW,7.9,Optimal,15,2,7,0,0,False,,,,,,
2023-11-13,29.2,8.9,4:20 PM,6:15 AM,18.9,52.2,14.5,2.1,175,18.1,0.0,5.35,,1014.7,339.5,1030.0,688.8,7.7,12.6,18.2,8.9,33.2,6.3,,,,,1.2103,,,9.1,4.1,85.2,50.2,2,12.4,LOW,1,LOW-MOD,LOW,LOW,7.9,Optimal,13,2,9,0,0,False,,,,,,
2023-11-14,23.1,11.1,11:55 AM,6:10 AM,17.7,58.6,19.3,0.9,13,4.1,0.2,2.14,,1013.0,121.4,615.0,250.72,9.0,12.7,17.1,11.1,26.5,5.0,,,,,1.2133,,,7.1,2.1,81.2,46.2,3,8.8,LOW,1,LOW-MOD,LOW,LOW,9.8,Optimal,19,3,2,1,0,False,,,,,,
2023-11-15,28.6,10.6,3:45 PM,5:35 AM,19.6,57.9,19.3,2.6,133,20.8,0.0,5.33,,1010.9,325.4,1011.0,671.96,9.8,13.8,19.0,10.6,32.8,5.8,,,,,1.2029,,,9.6,4.6,77.8,42.8,6,7.3,LOW-MOD,2,LOW-MOD,LOW,LOW,2.3,Optimal,9,3,12,0,0,False,,,,,,
2023-11-16,27.3,9.0,12:25 PM,6:10 AM,18.9,52.7,24.1,3.9,82,30.5,0.0,4.95,,1009.6,280.8,1216.0,579.83,7.7,12.6,18.2,9.0,32.3,6.3,,,,,1.2043,,,8.1,3.1,74.7,39.7,4,5.4,LOW-MOD,2,LOW-MOD,LOW,LOW,-33.6,Waterlogged,9,3,12,0,0,False,,,,,,
